user_id,signup_date,first_touch_channel
15112,2025-09-08,display
15113,2025-09-13,social
15114,2025-09-03,affiliate
15115,2025-09-06,display
15116,2025-09-23,affiliate
15117,2025-09-14,affiliate
15118,2025-09-27,display
15119,2025-09-11,email
15120,2025-09-18,social
15121,2025-09-20,social
15122,2025-09-02,social
15123,2025-09-16,email
15124,2025-09-04,affiliate
15125,2025-09-25,affiliate
15126,2025-09-29,affiliate
15127,2025-09-25,display
15128,2025-09-05,affiliate
15129,2025-09-22,email
15130,2025-09-26,search
15131,2025-09-09,search
15132,2025-09-21,email
15133,2025-09-18,search
15134,2025-09-20,search
15135,2025-09-26,email
15136,2025-09-29,search
15137,2025-09-12,search
15138,2025-09-19,search
15139,2025-09-30,email
15140,2025-09-27,email
15141,2025-09-15,display
15142,2025-09-17,social
15143,2025-09-03,search
15144,2025-09-03,search
15145,2025-09-07,search
15146,2025-09-13,social
15147,2025-09-17,affiliate
15148,2025-09-14,affiliate
15149,2025-09-05,affiliate
15150,2025-09-17,display
15151,2025-09-07,email
15152,2025-09-23,affiliate
15153,2025-09-28,email
15154,2025-09-12,email
15155,2025-09-12,affiliate
15156,2025-09-30,email
15157,2025-09-28,social
15158,2025-09-16,email
15159,2025-09-11,affiliate
15160,2025-09-03,email
15161,2025-09-18,display
15162,2025-09-25,social
15163,2025-09-11,display
15164,2025-09-20,social
15165,2025-09-12,search
15166,2025-09-19,affiliate
15167,2025-09-30,email
15168,2025-09-10,display
15169,2025-09-10,display
15170,2025-09-11,social
15171,2025-09-03,affiliate
15172,2025-09-30,display
15173,2025-09-26,email
15174,2025-09-06,affiliate
15175,2025-09-29,search
15176,2025-09-30,social
15177,2025-09-13,social
15178,2025-09-11,social
15179,2025-09-23,display
15180,2025-09-14,email
15181,2025-09-27,email
15182,2025-09-10,social
15183,2025-09-16,social
15184,2025-09-28,search
15185,2025-09-09,email
15186,2025-09-28,affiliate
15187,2025-09-11,affiliate
15188,2025-09-30,search
15189,2025-09-17,social
15190,2025-09-05,affiliate
15191,2025-09-19,email
15192,2025-09-24,display
15193,2025-09-24,search
15194,2025-09-29,display
15195,2025-09-18,search
15196,2025-09-17,social
15197,2025-09-20,display
15198,2025-09-23,search
15199,2025-09-18,affiliate
15200,2025-09-04,social
15201,2025-09-07,email
15202,2025-09-13,email
15203,2025-09-13,search
15204,2025-09-25,affiliate
15205,2025-09-30,display
15206,2025-09-13,affiliate
15207,2025-09-14,display
15208,2025-09-11,display
15209,2025-09-29,display
15210,2025-09-12,social
15211,2025-09-09,affiliate
15212,2025-09-06,email
15213,2025-09-07,social
15214,2025-09-16,email
15215,2025-10-01,display
15216,2025-09-16,social
15217,2025-09-20,search
15218,2025-09-20,email
15219,2025-09-26,social
15220,2025-09-04,affiliate
15221,2025-09-11,email
15222,2025-09-30,display
15223,2025-09-14,display
15224,2025-10-01,social
15225,2025-09-25,search
15226,2025-09-17,social
15227,2025-09-05,email
15228,2025-09-07,affiliate
15229,2025-09-27,search
15230,2025-09-15,email
15231,2025-09-14,search
15232,2025-09-07,display
15233,2025-09-23,affiliate
15234,2025-09-27,display
15235,2025-09-20,social
15236,2025-09-28,search
15237,2025-09-12,affiliate
15238,2025-09-26,search
15239,2025-09-07,email
15240,2025-09-06,search
15241,2025-09-29,search
15242,2025-09-20,search
15243,2025-09-26,search
15244,2025-09-17,social
15245,2025-09-08,search
15246,2025-09-14,display
15247,2025-09-17,search
15248,2025-09-15,email
15249,2025-09-24,email
15250,2025-09-11,affiliate
15251,2025-09-04,search
15252,2025-09-15,search
15253,2025-09-04,affiliate
15254,2025-09-14,email
15255,2025-09-14,email
15256,2025-09-23,affiliate
15257,2025-09-12,affiliate
15258,2025-09-08,affiliate
15259,2025-09-08,search
15260,2025-09-27,search
15261,2025-09-23,email
15262,2025-09-27,affiliate
15263,2025-09-18,affiliate
15264,2025-09-19,search
15265,2025-09-10,search
15266,2025-09-25,email
15267,2025-09-17,social
15268,2025-09-14,display
15269,2025-09-12,affiliate
15270,2025-09-25,search
15271,2025-09-13,social
15272,2025-09-02,search
15273,2025-10-01,display
15274,2025-09-03,display
15275,2025-09-13,search
15276,2025-09-10,email
15277,2025-09-09,affiliate
15278,2025-09-18,affiliate
15279,2025-09-29,search
15280,2025-09-27,email
15281,2025-09-18,social
15282,2025-09-21,search
15283,2025-09-06,email
15284,2025-09-03,affiliate
15285,2025-09-06,email
15286,2025-09-23,affiliate
15287,2025-09-22,affiliate
15288,2025-09-22,search
15289,2025-09-15,social
15290,2025-09-22,display
15291,2025-09-02,search
15292,2025-09-22,affiliate
15293,2025-09-23,display
15294,2025-09-16,email
15295,2025-09-27,display
15296,2025-09-30,display
15297,2025-09-06,affiliate
15298,2025-09-23,email
15299,2025-09-30,social
15300,2025-09-13,social
15301,2025-09-26,search
15302,2025-09-20,email
15303,2025-09-11,affiliate
15304,2025-09-19,affiliate
15305,2025-09-04,social
15306,2025-09-02,social
15307,2025-09-04,social
15308,2025-09-05,affiliate
15309,2025-09-30,social
15310,2025-09-17,search
15311,2025-09-24,affiliate
15312,2025-09-08,display
15313,2025-09-29,display
15314,2025-09-11,search
15315,2025-09-13,display
15316,2025-09-03,display
15317,2025-09-23,affiliate
15318,2025-09-04,display
15319,2025-09-29,email
15320,2025-09-29,affiliate
15321,2025-09-24,email
15322,2025-09-18,affiliate
15323,2025-09-18,affiliate
15324,2025-09-10,search
15325,2025-10-01,search
15326,2025-09-20,social
15327,2025-09-06,email
15328,2025-09-06,display
15329,2025-09-20,affiliate
15330,2025-09-03,affiliate
15331,2025-09-17,email
15332,2025-10-01,search
15333,2025-09-27,email
15334,2025-09-25,display
15335,2025-09-08,affiliate
15336,2025-09-13,email
15337,2025-09-11,search
15338,2025-09-03,search
15339,2025-09-18,display
15340,2025-09-30,display
15341,2025-09-27,affiliate
15342,2025-09-05,display
15343,2025-09-30,affiliate
15344,2025-09-24,affiliate
15345,2025-09-12,email
15346,2025-09-12,affiliate
15347,2025-09-02,display
15348,2025-09-25,social
15349,2025-09-17,email
15350,2025-09-26,email
15351,2025-09-14,email
15352,2025-09-20,email
15353,2025-10-01,display
15354,2025-09-22,affiliate
15355,2025-09-22,display
15356,2025-09-07,social
15357,2025-09-06,display
15358,2025-09-05,social
15359,2025-09-02,affiliate
15360,2025-09-20,display
15361,2025-09-24,search
15362,2025-09-04,email
15363,2025-09-25,search
15364,2025-09-29,social
15365,2025-09-15,email
15366,2025-09-08,search
15367,2025-09-19,search
15368,2025-09-27,display
15369,2025-09-15,social
15370,2025-09-12,email
15371,2025-09-19,social
15372,2025-09-12,social
15373,2025-09-19,social
15374,2025-09-22,display
15375,2025-09-15,social
15376,2025-09-08,email
15377,2025-09-20,email
15378,2025-09-11,social
15379,2025-09-05,social
15380,2025-09-26,social
15381,2025-09-12,social
15382,2025-09-20,affiliate
15383,2025-09-13,affiliate
15384,2025-09-23,search
15385,2025-09-07,affiliate
15386,2025-09-17,email
15387,2025-09-12,social
15388,2025-09-02,email
15389,2025-09-08,email
15390,2025-09-30,email
15391,2025-09-19,social
15392,2025-09-21,search
15393,2025-09-23,social
15394,2025-09-30,display
15395,2025-09-15,social
15396,2025-09-09,affiliate
15397,2025-09-27,affiliate
15398,2025-09-19,email
15399,2025-09-23,search
15400,2025-09-07,social
15401,2025-09-18,search
15402,2025-09-11,affiliate
15403,2025-09-16,display
15404,2025-09-10,email
15405,2025-09-13,display
15406,2025-09-13,email
15407,2025-09-04,search
15408,2025-09-21,social
15409,2025-09-20,affiliate
15410,2025-09-26,affiliate
15411,2025-09-27,affiliate
15412,2025-09-12,search
15413,2025-09-13,affiliate
15414,2025-09-30,affiliate
15415,2025-09-25,email
15416,2025-09-02,email
15417,2025-09-12,affiliate
15418,2025-09-26,search
15419,2025-09-28,affiliate
15420,2025-09-15,search
15421,2025-09-26,display
15422,2025-09-05,display
15423,2025-09-09,display
15424,2025-09-28,affiliate
15425,2025-09-28,email
15426,2025-09-07,display
15427,2025-09-18,social
15428,2025-09-26,affiliate
15429,2025-09-17,affiliate
15430,2025-09-05,search
15431,2025-09-26,display
15432,2025-09-30,display
15433,2025-09-08,affiliate
15434,2025-09-14,affiliate
15435,2025-09-15,affiliate
15436,2025-09-05,affiliate
15437,2025-09-03,search
15438,2025-09-09,display
15439,2025-09-12,display
15440,2025-09-20,affiliate
15441,2025-09-25,email
15442,2025-09-26,display
15443,2025-09-13,email
15444,2025-09-28,affiliate
15445,2025-09-19,social
15446,2025-09-13,affiliate
15447,2025-09-27,email
15448,2025-09-19,display
15449,2025-09-06,search
15450,2025-09-08,social
15451,2025-09-13,search
15452,2025-09-03,email
15453,2025-09-26,search
15454,2025-09-20,search
15455,2025-09-05,affiliate
15456,2025-09-20,affiliate
15457,2025-09-06,social
15458,2025-09-04,email
15459,2025-09-22,social
15460,2025-09-11,affiliate
15461,2025-09-25,search
15462,2025-09-19,email
15463,2025-09-14,affiliate
15464,2025-09-28,affiliate
15465,2025-09-27,social
15466,2025-09-03,social
15467,2025-09-07,affiliate
15468,2025-09-09,social
15469,2025-09-19,affiliate
15470,2025-09-19,email
15471,2025-09-19,search
15472,2025-09-05,affiliate
15473,2025-09-29,email
15474,2025-09-27,search
15475,2025-09-25,display
15476,2025-09-02,affiliate
15477,2025-09-03,display
15478,2025-09-20,social
15479,2025-09-23,email
15480,2025-09-29,affiliate
15481,2025-09-29,display
15482,2025-09-27,affiliate
15483,2025-09-28,search
15484,2025-09-26,display
15485,2025-09-23,display
15486,2025-09-18,display
15487,2025-09-12,social
15488,2025-09-05,search
15489,2025-09-09,affiliate
15490,2025-10-01,display
15491,2025-09-19,search
15492,2025-10-01,display
15493,2025-09-27,social
15494,2025-09-07,display
15495,2025-09-21,social
15496,2025-09-10,affiliate
15497,2025-09-15,social
15498,2025-09-30,social
15499,2025-09-25,email
15500,2025-09-14,search
15501,2025-09-25,affiliate
15502,2025-09-13,display
15503,2025-09-29,search
15504,2025-09-13,social
15505,2025-09-22,display
15506,2025-09-05,display
15507,2025-09-14,social
15508,2025-09-11,affiliate
15509,2025-09-18,search
15510,2025-09-05,search
15511,2025-09-11,social
15512,2025-09-16,social
15513,2025-09-16,social
15514,2025-09-18,social
15515,2025-09-19,affiliate
15516,2025-09-24,display
15517,2025-09-13,search
15518,2025-09-12,search
15519,2025-09-03,social
15520,2025-10-01,email
15521,2025-09-23,social
15522,2025-09-22,affiliate
15523,2025-09-19,display
15524,2025-09-16,affiliate
15525,2025-09-16,search
15526,2025-09-28,email
15527,2025-09-23,display
15528,2025-09-08,social
15529,2025-09-11,affiliate
15530,2025-09-29,display
15531,2025-09-19,social
15532,2025-09-08,social
15533,2025-09-12,email
15534,2025-09-19,search
15535,2025-09-27,social
15536,2025-09-22,email
15537,2025-09-11,social
15538,2025-09-28,search
15539,2025-09-30,display
15540,2025-09-17,search
15541,2025-09-24,affiliate
15542,2025-09-30,social
15543,2025-09-02,email
15544,2025-09-12,social
15545,2025-09-21,social
15546,2025-09-03,search
15547,2025-09-23,affiliate
15548,2025-09-29,social
15549,2025-09-05,search
15550,2025-09-26,affiliate
15551,2025-09-28,affiliate
15552,2025-09-02,social
15553,2025-09-25,display
15554,2025-09-05,affiliate
15555,2025-09-25,social
15556,2025-09-05,email
15557,2025-09-29,display
15558,2025-09-30,affiliate
15559,2025-09-15,email
15560,2025-09-11,display
15561,2025-09-15,social
15562,2025-09-20,email
15563,2025-09-08,search
15564,2025-09-17,search
15565,2025-09-16,search
15566,2025-09-18,affiliate
15567,2025-09-13,display
15568,2025-09-13,search
15569,2025-09-12,affiliate
15570,2025-09-13,email
15571,2025-09-12,social
15572,2025-09-27,search
15573,2025-09-26,search
15574,2025-09-19,display
15575,2025-09-23,display
15576,2025-09-20,search
15577,2025-09-25,affiliate
15578,2025-09-07,email
15579,2025-09-03,display
15580,2025-09-17,search
15581,2025-09-07,email
15582,2025-09-20,display
15583,2025-09-15,email
15584,2025-09-05,email
15585,2025-09-24,affiliate
15586,2025-09-13,affiliate
15587,2025-09-03,affiliate
15588,2025-09-13,social
15589,2025-09-05,social
15590,2025-09-08,email
15591,2025-09-03,affiliate
15592,2025-09-27,social
15593,2025-09-21,search
15594,2025-09-21,display
15595,2025-09-10,search
15596,2025-09-07,affiliate
15597,2025-09-16,email
15598,2025-09-13,social
15599,2025-09-04,affiliate
15600,2025-09-12,email
15601,2025-09-03,social
15602,2025-09-19,search
15603,2025-09-25,affiliate
15604,2025-09-18,affiliate
15605,2025-09-27,email
15606,2025-09-30,affiliate
15607,2025-09-24,email
15608,2025-09-18,search
15609,2025-09-07,social
15610,2025-09-18,email
15611,2025-09-24,email
15612,2025-09-20,search
15613,2025-09-25,email
15614,2025-09-20,display
15615,2025-09-24,display
15616,2025-09-21,affiliate
15617,2025-09-29,affiliate
15618,2025-09-26,social
15619,2025-09-09,email
15620,2025-09-21,email
15621,2025-09-03,affiliate
15622,2025-09-15,search
15623,2025-09-29,affiliate
15624,2025-09-07,affiliate
15625,2025-09-29,search
15626,2025-09-27,affiliate
15627,2025-09-02,email
15628,2025-09-30,social
15629,2025-09-29,email
15630,2025-09-10,email
15631,2025-09-18,display
15632,2025-09-12,social
15633,2025-09-04,social
15634,2025-09-14,social
15635,2025-09-29,display
15636,2025-09-27,affiliate
15637,2025-09-12,search
15638,2025-09-08,display
15639,2025-09-18,display
15640,2025-09-08,search
15641,2025-09-17,display
15642,2025-09-29,display
15643,2025-09-11,affiliate
15644,2025-09-02,social
15645,2025-09-03,display
15646,2025-09-28,search
15647,2025-09-29,social
15648,2025-09-19,social
15649,2025-09-11,display
15650,2025-09-30,search
15651,2025-09-19,search
15652,2025-10-01,social
15653,2025-09-05,search
15654,2025-09-04,search
15655,2025-09-04,email
15656,2025-09-04,social
15657,2025-09-05,social
15658,2025-09-11,search
15659,2025-09-13,email
15660,2025-09-09,display
15661,2025-09-05,email
15662,2025-09-02,search
15663,2025-09-14,search
15664,2025-09-04,email
15665,2025-09-02,social
15666,2025-09-05,affiliate
15667,2025-09-17,search
15668,2025-09-09,email
15669,2025-09-19,display
15670,2025-09-15,email
15671,2025-09-04,search
15672,2025-09-21,search
15673,2025-09-20,affiliate
15674,2025-09-20,search
15675,2025-09-20,search
15676,2025-09-12,affiliate
15677,2025-09-17,display
15678,2025-09-06,social
15679,2025-09-14,affiliate
15680,2025-09-06,display
15681,2025-09-02,display
15682,2025-09-26,affiliate
15683,2025-09-30,search
15684,2025-09-29,search
15685,2025-09-28,display
15686,2025-09-08,display
15687,2025-09-21,social
15688,2025-09-26,display
15689,2025-09-10,search
15690,2025-09-11,email
15691,2025-09-12,email
15692,2025-09-30,email
15693,2025-09-12,social
15694,2025-09-07,search
15695,2025-09-11,email
15696,2025-09-05,email
15697,2025-09-08,search
15698,2025-09-28,display
15699,2025-09-27,email
15700,2025-09-08,social
15701,2025-09-27,affiliate
15702,2025-09-11,display
15703,2025-09-21,search
15704,2025-09-26,affiliate
15705,2025-09-28,social
15706,2025-09-06,search
15707,2025-09-17,social
15708,2025-09-04,search
15709,2025-09-07,search
15710,2025-09-20,email
15711,2025-09-23,display
15712,2025-09-13,search
15713,2025-09-18,social
15714,2025-09-20,display
15715,2025-09-21,social
15716,2025-09-27,search
15717,2025-09-24,display
15718,2025-10-01,display
15719,2025-09-02,display
15720,2025-10-01,search
15721,2025-09-24,email
15722,2025-09-24,affiliate
15723,2025-09-04,affiliate
15724,2025-09-02,display
15725,2025-09-21,email
15726,2025-09-25,email
15727,2025-10-01,display
15728,2025-09-08,email
15729,2025-09-19,display
15730,2025-09-07,social
15731,2025-09-23,search
15732,2025-09-27,search
15733,2025-09-02,display
15734,2025-09-29,social
15735,2025-09-06,email
15736,2025-09-23,email
15737,2025-09-07,email
15738,2025-09-23,search
15739,2025-09-05,search
15740,2025-09-10,search
15741,2025-09-06,email
15742,2025-09-16,display
15743,2025-09-11,social
15744,2025-09-27,search
15745,2025-09-23,search
15746,2025-09-16,email
15747,2025-09-23,search
15748,2025-09-13,email
15749,2025-09-02,email
15750,2025-09-23,display
15751,2025-09-26,display
15752,2025-09-12,search
15753,2025-09-02,search
15754,2025-09-15,search
15755,2025-09-27,social
15756,2025-10-01,social
15757,2025-09-26,email
15758,2025-09-29,display
15759,2025-09-04,display
15760,2025-09-17,email
15761,2025-09-23,email
15762,2025-09-08,display
15763,2025-09-29,email
15764,2025-09-17,search
15765,2025-09-14,display
15766,2025-09-28,affiliate
15767,2025-09-18,email
15768,2025-09-09,display
15769,2025-09-15,affiliate
15770,2025-09-07,social
15771,2025-09-03,affiliate
15772,2025-09-06,search
15773,2025-09-28,affiliate
15774,2025-09-11,search
15775,2025-09-23,email
15776,2025-10-01,display
15777,2025-09-09,display
15778,2025-09-09,social
15779,2025-09-18,email
15780,2025-09-10,email
15781,2025-09-14,email
15782,2025-09-25,display
15783,2025-09-04,email
15784,2025-09-11,email
15785,2025-09-08,affiliate
15786,2025-09-29,email
15787,2025-09-12,display
15788,2025-10-01,email
15789,2025-09-02,affiliate
15790,2025-09-14,affiliate
15791,2025-09-18,email
15792,2025-09-02,email
15793,2025-09-18,email
15794,2025-09-26,affiliate
15795,2025-09-26,email
15796,2025-09-24,affiliate
15797,2025-09-11,affiliate
15798,2025-09-24,social
15799,2025-09-29,affiliate
15800,2025-09-18,search
15801,2025-09-02,search
15802,2025-09-19,affiliate
15803,2025-09-19,email
15804,2025-09-19,affiliate
15805,2025-09-07,affiliate
15806,2025-09-12,search
15807,2025-09-06,email
15808,2025-09-03,email
15809,2025-09-02,email
15810,2025-09-25,affiliate
15811,2025-09-09,email
15812,2025-09-16,email
15813,2025-09-09,social
15814,2025-10-01,social
15815,2025-09-02,affiliate
15816,2025-09-17,search
15817,2025-09-08,email
15818,2025-09-13,social
15819,2025-09-12,affiliate
15820,2025-09-07,affiliate
15821,2025-09-18,social
15822,2025-09-08,social
15823,2025-09-17,display
15824,2025-09-12,search
15825,2025-10-01,social
15826,2025-09-17,social
15827,2025-09-25,display
15828,2025-09-15,affiliate
15829,2025-09-06,affiliate
15830,2025-09-26,social
15831,2025-09-29,display
15832,2025-09-21,affiliate
15833,2025-09-04,search
15834,2025-09-10,social
15835,2025-09-10,search
15836,2025-09-08,affiliate
15837,2025-09-09,affiliate
15838,2025-09-15,email
15839,2025-09-06,search
15840,2025-09-29,affiliate
15841,2025-09-24,display
15842,2025-09-26,email
15843,2025-10-01,affiliate
15844,2025-09-07,search
15845,2025-09-13,email
15846,2025-10-01,email
15847,2025-09-09,social
15848,2025-09-29,search
15849,2025-09-18,affiliate
15850,2025-09-26,search
15851,2025-09-05,email
15852,2025-09-04,display
15853,2025-09-10,affiliate
15854,2025-09-19,email
15855,2025-09-18,email
15856,2025-09-18,search
15857,2025-09-14,search
15858,2025-09-16,display
15859,2025-09-27,display
15860,2025-09-17,display
15861,2025-09-16,email
15862,2025-09-19,search
15863,2025-09-27,social
15864,2025-09-17,display
15865,2025-09-02,display
15866,2025-09-03,search
15867,2025-09-16,email
15868,2025-10-01,search
15869,2025-09-17,email
15870,2025-09-23,email
15871,2025-09-28,email
15872,2025-10-01,display
15873,2025-09-20,social
15874,2025-09-15,search
15875,2025-09-10,social
15876,2025-09-23,affiliate
15877,2025-09-30,email
15878,2025-09-18,affiliate
15879,2025-09-30,social
15880,2025-09-09,search
15881,2025-09-04,display
15882,2025-09-23,affiliate
15883,2025-09-13,email
15884,2025-09-25,search
15885,2025-09-27,email
15886,2025-09-27,social
15887,2025-09-24,search
15888,2025-09-23,display
15889,2025-09-07,display
15890,2025-09-13,affiliate
15891,2025-09-05,affiliate
15892,2025-09-28,affiliate
15893,2025-09-08,affiliate
15894,2025-09-11,display
15895,2025-09-10,email
15896,2025-09-25,display
15897,2025-09-08,display
15898,2025-09-24,social
15899,2025-09-30,affiliate
15900,2025-09-24,social
15901,2025-09-30,affiliate
15902,2025-09-15,display
15903,2025-09-13,social
15904,2025-09-24,social
15905,2025-09-07,social
15906,2025-09-29,search
15907,2025-09-03,email
15908,2025-09-25,social
15909,2025-09-17,affiliate
15910,2025-09-06,email
15911,2025-09-08,affiliate
15912,2025-09-25,affiliate
15913,2025-09-02,email
15914,2025-09-14,display
15915,2025-09-15,display
15916,2025-09-03,search
15917,2025-10-01,social
15918,2025-09-24,email
15919,2025-09-11,affiliate
15920,2025-09-17,search
15921,2025-09-03,email
15922,2025-09-14,affiliate
15923,2025-09-16,email
15924,2025-09-09,affiliate
15925,2025-09-20,email
15926,2025-09-06,social
15927,2025-09-19,social
15928,2025-09-18,search
15929,2025-09-24,email
15930,2025-09-04,affiliate
15931,2025-09-03,affiliate
15932,2025-09-13,social
15933,2025-09-04,display
15934,2025-09-13,search
15935,2025-09-27,search
15936,2025-09-02,display
15937,2025-09-13,search
15938,2025-09-21,social
15939,2025-09-02,affiliate
15940,2025-09-26,display
15941,2025-09-26,display
15942,2025-09-10,email
15943,2025-09-19,social
15944,2025-09-17,affiliate
15945,2025-09-25,social
15946,2025-09-18,search
15947,2025-10-01,email
15948,2025-09-20,email
15949,2025-09-30,display
15950,2025-09-26,affiliate
15951,2025-09-05,search
15952,2025-09-04,social
15953,2025-09-27,display
15954,2025-09-20,social
15955,2025-09-08,social
15956,2025-09-07,affiliate
15957,2025-09-07,search
15958,2025-09-23,social
15959,2025-09-09,affiliate
15960,2025-09-09,email
15961,2025-09-27,search
15962,2025-09-27,social
15963,2025-09-22,search
15964,2025-09-30,display
15965,2025-09-10,search
15966,2025-09-04,social
15967,2025-09-15,display
15968,2025-09-11,search
15969,2025-09-23,search
15970,2025-09-28,email
15971,2025-09-07,search
15972,2025-09-15,social
15973,2025-09-11,affiliate
15974,2025-09-08,search
15975,2025-09-25,search
15976,2025-09-25,email
15977,2025-09-03,display
15978,2025-09-17,affiliate
15979,2025-09-29,search
15980,2025-09-06,email
15981,2025-09-26,email
15982,2025-09-29,search
15983,2025-09-09,affiliate
15984,2025-09-10,search
15985,2025-09-29,social
15986,2025-09-17,search
15987,2025-09-07,display
15988,2025-09-18,affiliate
15989,2025-09-14,affiliate
15990,2025-09-15,social
15991,2025-09-15,affiliate
15992,2025-09-27,email
15993,2025-09-09,social
15994,2025-09-10,affiliate
15995,2025-09-09,display
15996,2025-09-11,display
15997,2025-09-04,affiliate
15998,2025-09-12,display
15999,2025-09-02,social
16000,2025-09-11,affiliate
16001,2025-09-11,social
16002,2025-09-23,search
16003,2025-09-21,social
16004,2025-09-11,social
16005,2025-09-17,display
16006,2025-09-11,search
16007,2025-09-25,social
16008,2025-09-08,search
16009,2025-09-25,search
16010,2025-09-11,email
16011,2025-09-14,search
16012,2025-09-21,email
16013,2025-09-13,email
16014,2025-09-17,search
16015,2025-09-15,search
16016,2025-09-11,search
16017,2025-09-06,affiliate
16018,2025-09-24,search
16019,2025-09-08,search
16020,2025-09-14,social
16021,2025-09-20,display
16022,2025-09-24,display
16023,2025-09-06,social
16024,2025-09-14,affiliate
16025,2025-09-18,email
16026,2025-09-21,display
16027,2025-09-03,search
16028,2025-09-29,email
16029,2025-09-19,social
16030,2025-09-03,email
16031,2025-09-09,email
16032,2025-09-11,display
16033,2025-09-05,display
16034,2025-09-22,social
16035,2025-09-14,search
16036,2025-09-25,affiliate
16037,2025-09-10,social
16038,2025-09-03,search
16039,2025-09-19,affiliate
16040,2025-09-11,affiliate
16041,2025-09-29,social
16042,2025-09-09,display
16043,2025-09-04,email
16044,2025-09-12,search
16045,2025-09-10,email
16046,2025-09-17,social
16047,2025-09-13,email
16048,2025-09-15,display
16049,2025-09-04,social
16050,2025-09-27,social
16051,2025-09-20,display
16052,2025-09-22,search
16053,2025-09-22,display
16054,2025-10-01,social
16055,2025-09-29,social
16056,2025-09-09,affiliate
16057,2025-09-26,email
16058,2025-09-08,search
16059,2025-09-03,display
16060,2025-09-26,display
16061,2025-09-29,affiliate
16062,2025-09-29,display
16063,2025-09-14,affiliate
16064,2025-09-10,search
16065,2025-09-06,social
16066,2025-09-25,affiliate
16067,2025-09-14,affiliate
16068,2025-09-25,social
16069,2025-09-16,affiliate
16070,2025-09-21,affiliate
16071,2025-09-18,affiliate
16072,2025-09-09,affiliate
16073,2025-09-20,social
16074,2025-09-20,social
16075,2025-09-13,display
16076,2025-09-20,affiliate
16077,2025-09-02,display
16078,2025-09-07,search
16079,2025-09-13,affiliate
16080,2025-09-17,display
16081,2025-09-18,display
16082,2025-10-01,affiliate
16083,2025-09-27,email
16084,2025-09-12,display
16085,2025-09-27,search
16086,2025-09-03,search
16087,2025-09-27,affiliate
16088,2025-09-20,social
16089,2025-09-13,search
16090,2025-09-26,display
16091,2025-10-01,affiliate
16092,2025-09-12,affiliate
16093,2025-09-16,social
16094,2025-09-04,social
16095,2025-09-28,display
16096,2025-09-05,email
16097,2025-09-14,search
16098,2025-09-13,email
16099,2025-09-29,display
16100,2025-09-21,social
16101,2025-09-29,social
16102,2025-09-08,search
16103,2025-09-08,email
16104,2025-09-20,email
16105,2025-09-20,display
16106,2025-09-17,display
16107,2025-09-14,display
16108,2025-09-25,email
16109,2025-09-22,affiliate
16110,2025-09-09,affiliate
16111,2025-09-17,social
16112,2025-09-11,search
16113,2025-09-03,email
16114,2025-09-13,affiliate
16115,2025-10-01,search
16116,2025-09-26,search
16117,2025-09-05,display
16118,2025-09-29,display
16119,2025-09-02,email
16120,2025-09-30,social
16121,2025-09-10,display
16122,2025-10-01,display
16123,2025-09-09,affiliate
16124,2025-09-27,affiliate
16125,2025-09-26,search
16126,2025-09-07,search
16127,2025-09-23,social
16128,2025-09-13,social
16129,2025-09-06,search
16130,2025-10-01,affiliate
16131,2025-09-03,display
16132,2025-09-17,email
16133,2025-09-26,display
16134,2025-09-10,social
16135,2025-09-02,affiliate
16136,2025-09-19,affiliate
16137,2025-09-21,display
16138,2025-09-05,affiliate
16139,2025-09-30,display
16140,2025-09-03,display
16141,2025-09-27,affiliate
16142,2025-09-27,display
16143,2025-09-29,affiliate
16144,2025-09-27,social
16145,2025-09-24,affiliate
16146,2025-09-30,email
16147,2025-09-30,search
16148,2025-09-19,social
16149,2025-09-05,display
16150,2025-09-22,email
16151,2025-09-04,display
16152,2025-09-19,display
16153,2025-09-14,search
16154,2025-09-18,search
16155,2025-09-17,affiliate
16156,2025-09-05,affiliate
16157,2025-09-09,email
16158,2025-09-06,affiliate
16159,2025-09-16,search
16160,2025-09-19,social
16161,2025-09-02,search
16162,2025-09-07,affiliate
16163,2025-09-28,affiliate
16164,2025-09-03,affiliate
16165,2025-09-04,social
16166,2025-09-27,affiliate
16167,2025-09-12,display
16168,2025-09-16,affiliate
16169,2025-10-01,search
16170,2025-09-18,social
16171,2025-09-23,search
16172,2025-09-04,affiliate
16173,2025-09-02,affiliate
16174,2025-09-19,affiliate
16175,2025-09-06,social
16176,2025-09-19,email
16177,2025-09-04,search
16178,2025-09-20,display
16179,2025-09-22,affiliate
16180,2025-09-18,display
16181,2025-09-05,social
16182,2025-09-03,email
16183,2025-09-20,email
16184,2025-09-23,search
16185,2025-09-29,search
16186,2025-10-01,affiliate
16187,2025-09-16,affiliate
16188,2025-09-08,email
16189,2025-09-26,affiliate
16190,2025-09-16,search
16191,2025-09-18,affiliate
16192,2025-09-02,display
16193,2025-09-03,social
16194,2025-09-04,search
16195,2025-09-06,search
16196,2025-09-21,search
16197,2025-09-26,social
16198,2025-09-16,social
16199,2025-09-20,display
16200,2025-09-19,display
16201,2025-09-29,email
16202,2025-09-29,display
16203,2025-09-22,affiliate
16204,2025-09-17,affiliate
16205,2025-09-16,display
16206,2025-09-23,social
16207,2025-09-29,email
16208,2025-09-15,display
16209,2025-09-23,search
16210,2025-09-28,display
16211,2025-09-13,search
16212,2025-09-06,affiliate
16213,2025-09-16,search
16214,2025-09-25,display
16215,2025-09-11,email
